,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
73,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.71,EPA 537.1,False,NMEFOSAA,0.0,,
74,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.465,EPA 537.1,False,PFBS,0.0,,
75,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.455,EPA 537.1,False,PFDA,0.0,,
76,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.496,EPA 537.1,False,PFDOA,0.0,,
77,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.584,EPA 537.1,False,PFHPA,0.0,,
78,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.62,EPA 537.1,False,PFHXA,0.0,,
79,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.507,EPA 537.1,False,PFHXS,0.0,,
80,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.422,EPA 537.1,False,PFNA,0.0,,
81,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.496,EPA 537.1,False,PFOA,0.0,,
82,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.485,EPA 537.1,False,PFOS,0.0,,
83,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.307,EPA 537.1,False,PFTREA,0.0,,
84,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.395,EPA 537.1,False,PFTRIA,0.0,,
85,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.347,EPA 537.1,False,PFUNA,0.0,,
86,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.434,EPA 537.1,False,NADONA,0.0,,
87,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.419,EPA 537.1,False,9CL-PF3ONS,0.0,,
88,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.48,EPA 537.1,False,11CL-PF3OUDS,0.0,,
89,32001921005-A,Yellow-DW-Dup,DEQ,,,2020-10-12 15:00:00,,,,,,ng/L,drinking water,North Dakota,,,,1.41,EPA 537.1,False,HFPO-DA (GENX),0.0,,
90,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.75,EPA 537.1,False,NETFOSAA,0.0,,
91,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.688,EPA 537.1,False,NMEFOSAA,0.0,,
92,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.451,EPA 537.1,False,PFBS,0.0,,
93,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.441,EPA 537.1,False,PFDA,0.0,,
94,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.481,EPA 537.1,False,PFDOA,0.0,,
95,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.566,EPA 537.1,False,PFHPA,0.0,,
96,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.601,EPA 537.1,False,PFHXA,0.0,,
97,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.491,EPA 537.1,False,PFHXS,0.0,,
98,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.409,EPA 537.1,False,PFNA,0.0,,
99,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.481,EPA 537.1,False,PFOA,0.0,,
100,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.47,EPA 537.1,False,PFOS,0.0,,
101,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.297,EPA 537.1,False,PFTREA,0.0,,
102,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.383,EPA 537.1,False,PFTRIA,0.0,,
103,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.336,EPA 537.1,False,PFUNA,0.0,,
104,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.421,EPA 537.1,False,NADONA,0.0,,
105,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.406,EPA 537.1,False,9CL-PF3ONS,0.0,,
106,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.465,EPA 537.1,False,11CL-PF3OUDS,0.0,,
107,32001921006-A,Warwick-DW,DEQ,,,2020-10-13 10:00:00,,,,,,ng/L,drinking water,North Dakota,,,,1.36,EPA 537.1,False,HFPO-DA (GENX),0.0,,
108,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.774,EPA 537.1,False,NETFOSAA,0.0,,
109,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.71,EPA 537.1,False,NMEFOSAA,0.0,,
110,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.465,EPA 537.1,False,PFBS,0.0,,
111,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.455,EPA 537.1,False,PFDA,0.0,,
112,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.496,EPA 537.1,False,PFDOA,0.0,,
113,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.584,EPA 537.1,False,PFHPA,0.0,,
114,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.62,EPA 537.1,False,PFHXA,0.0,,
115,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.507,EPA 537.1,False,PFHXS,0.0,,
116,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.422,EPA 537.1,False,PFNA,0.0,,
117,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.496,EPA 537.1,False,PFOA,0.0,,
118,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.485,EPA 537.1,False,PFOS,0.0,,
119,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.307,EPA 537.1,False,PFTREA,0.0,,
120,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.395,EPA 537.1,False,PFTRIA,0.0,,
121,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.347,EPA 537.1,False,PFUNA,0.0,,
122,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.434,EPA 537.1,False,NADONA,0.0,,
123,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.419,EPA 537.1,False,9CL-PF3ONS,0.0,,
124,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,0.48,EPA 537.1,False,11CL-PF3OUDS,0.0,,
125,32001921007-A,Central Plains-DW,DEQ,,,2020-10-13 12:30:00,,,,,,ng/L,drinking water,North Dakota,,,,1.41,EPA 537.1,False,HFPO-DA (GENX),0.0,,
126,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.727,EPA 537.1,False,NETFOSAA,0.0,,
127,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.667,EPA 537.1,False,NMEFOSAA,0.0,,
128,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.437,EPA 537.1,False,PFBS,0.0,,
129,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.428,EPA 537.1,False,PFDA,0.0,,
130,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.466,EPA 537.1,False,PFDOA,0.0,,
131,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.549,EPA 537.1,False,PFHPA,0.0,,
132,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.583,EPA 537.1,False,PFHXA,0.0,,
133,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.477,EPA 537.1,False,PFHXS,0.0,,
134,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.397,EPA 537.1,False,PFNA,0.0,,
135,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.466,EPA 537.1,False,PFOA,0.0,,
136,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.456,EPA 537.1,False,PFOS,0.0,,
137,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.289,EPA 537.1,False,PFTREA,0.0,,
138,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.371,EPA 537.1,False,PFTRIA,0.0,,
139,32001921008-A,Robinson-DW,DEQ,,,2020-10-14 09:00:00,,,,,,ng/L,drinking water,North Dakota,,,,0.326,EPA 537.1,False,PFUNA,0.0,,
