,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
33,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFDOA,0.0,,
34,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFHPS,2.3,,
35,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFHPA,2.9,,
36,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFHXS,179.0,,
37,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFHXA,38.9,,
38,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFNS,0.0,,
39,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFNA,0.0,,
40,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFOSA,0.0,,
41,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFOS,60.3,,
42,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFOA,76.3,,
43,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFPES,10.6,,
44,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,True,PFPEA,7.5,,
45,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFTEDA,0.0,,
46,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFTRDA,0.0,,
47,FA96648-1,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.3,QSM_B15,False,PFUNA,0.0,,
48,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,4:2FTS,0.0,,
49,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,6:2FTS,0.0,,
50,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,8:2FTS,0.0,,
51,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,NETFOSAA,0.0,,
52,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,NMEFOSAA,0.0,,
53,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFBS,0.0,,
54,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,PFBA,0.0,,
55,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFDS,0.0,,
56,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFDA,0.0,,
57,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFDOA,0.0,,
58,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFHPS,0.0,,
59,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFHPA,0.0,,
60,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFHXS,0.0,,
61,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFHXA,0.0,,
62,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFNS,0.0,,
63,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFNA,0.0,,
64,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFOSA,0.0,,
65,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFOS,0.0,,
66,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFOA,0.0,,
67,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFPES,0.0,,
68,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFPEA,0.0,,
69,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFTEDA,0.0,,
70,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFTRDA,0.0,,
71,FA96648-2,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFUNA,0.0,,
72,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,4:2FTS,0.0,,
73,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,6:2FTS,0.0,,
74,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,8:2FTS,0.0,,
75,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,NETFOSAA,0.0,,
76,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,NMEFOSAA,0.0,,
77,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFBS,8.9,,
78,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,8.0,QSM_B15,False,PFBA,0.0,,
79,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFDS,0.0,,
80,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFDA,0.0,,
81,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFDOA,0.0,,
82,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,False,PFHPS,0.0,,
83,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFHPA,2.8,,
84,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFHXS,163.0,,
85,FA96648-5,Little Rock AFB,DoD,,,2022-06-15,,,,,,ng/L,drinking water,Arkansas,,,,4.0,QSM_B15,True,PFHXA,35.9,,
