,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
33,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDS,0.0,,
34,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPA,3.3,,
35,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPS,3.9,,
36,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXA,18.2,,
37,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXS,267.0,,
38,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNA,0.0,,
39,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNS,0.0,,
40,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOA,9.6,,
41,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOS,26.6,,
42,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFOSA,0.0,,
43,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPEA,12.7,,
44,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPES,18.8,,
45,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTEDA,0.0,,
46,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTRDA,0.0,,
47,FA92616-3,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFUNA,0.0,,
48,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,4:2FTS,0.0,,
49,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,6:2FTS,0.0,,
50,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,8:2FTS,0.0,,
51,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NETFOSAA,0.0,,
52,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NMEFOSAA,0.0,,
53,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,True,PFBA,18.2,,
54,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFBS,22.9,,
55,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDA,0.0,,
56,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDOA,0.0,,
57,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDS,0.0,,
58,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPA,3.4,,
59,FA92616-4,Tinker AFB,DoD,,,2022-01-24,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPS,3.6,,
